fips,edu_2014
48391,9.7
48467,14.2
48055,13.4
48487,17.2
48317,19.1
48383,9.7
48501,15.4
48189,13.5
48419,12.1
48387,15.1
48399,17.5
48435,19.8
48451,21.8
48469,15.4
48481,13.6
48181,20.3
48033,28.7
48315,13.8
48323,11.8
48297,12.3
48363,16.0
48255,8.6
48123,12.7
48059,13.1
48067,12.0
48183,21.0
48313,8.5
48303,28.3
48257,18.5
48259,41.4
48153,14.9
48017,10.4
48071,16.4
48027,21.3
48061,16.2
48117,13.6
48141,21.1
48283,12.1
48443,20.3
48457,10.2
48483,16.1
48009,16.9
48043,31.9
48215,15.9
48423,25.6
48105,11.3
48207,16.7
48227,11.0
48333,22.9
48337,16.9
48365,10.4
48403,13.1
48421,18.8
48437,16.8
48231,17.4
48063,12.2
48195,21.0
48187,25.9
48077,18.1
48205,15.1
48217,14.5
48293,13.6
48485,20.2
48347,23.4
48369,15.5
48367,25.6
48169,8.5
48465,16.7
48109,12.5
48135,13.9
48173,29.1
48185,9.8
48085,52.5
48005,13.9
48101,18.0
48209,36.1
48039,26.5
48129,14.0
48013,12.8
48353,13.1
48229,10.0
48475,13.1
48203,16.7
48327,17.8
48149,16.0
48491,39.6
48233,12.6
48343,8.8
48361,12.4
48495,9.3
48201,29.5
48053,24.4
48171,37.0
48113,29.3
48311,4.1
48503,18.4
48251,16.4
48223,15.1
48357,12.6
48275,11.6
48309,22.8
48095,11.3
48137,29.2
48133,12.9
48243,43.1
48247,9.0
48339,33.9
48127,7.7
48479,16.6
48011,22.7
48069,12.9
48273,24.6
48097,20.6
48377,27.1
48107,11.4
48151,13.7
48131,6.2
48271,9.6
48031,24.5
48241,10.8
48245,16.8
48359,30.6
48279,13.2
48295,20.2
48307,14.3
48319,23.2
48125,12.9
48287,14.8
48439,30.6
48001,8.7
48139,21.2
48239,13.3
48265,30.4
48331,14.9
48093,19.1
48145,9.8
48047,7.4
48015,19.4
48261,19.1
48089,16.5
48409,15.0
48381,30.3
48411,13.5
48413,26.9
48507,8.8
48057,15.5
48155,29.7
48175,17.0
48193,21.0
48335,6.4
48449,13.9
48285,14.2
48445,11.2
48497,16.2
48321,16.0
48371,8.3
48397,38.3
48441,24.7
48447,22.2
48471,15.3
48499,18.9
48007,20.5
48079,12.9
48081,19.6
48099,14.7
48211,22.3
48341,13.1
48375,13.8
48461,9.5
48405,9.1
48417,24.1
48427,8.1
48049,16.2
48191,15.0
48159,23.8
48163,8.2
48281,19.9
50019,17.0
50013,34.2
50007,47.5
50015,32.1
50011,19.9
50005,22.7
50025,30.9
50003,29.6
50001,31.7
50009,11.9
50023,36.9
49027,21.0
49045,21.9
49053,30.8
49025,23.7
49043,51.5
49019,21.8
49031,13.3
49033,20.1
49051,35.7
49001,17.9
49003,24.5
49021,28.7
49039,21.7
49041,18.8
49057,25.3
49037,18.8
49035,32.9
49009,24.5
49055,27.7
49007,13.8
49029,37.8
49005,38.3
49023,18.1
51095,49.4
51167,10.3
51173,14.3
51540,50.1
51031,19.0
51087,41.2
51099,32.5
51103,33.8
51105,9.8
51115,26.2
51119,27.5
51149,15.1
51159,10.8
51169,10.6
51177,29.4
51011,12.5
51067,18.5
51049,15.0
51097,14.4
51121,46.2
51127,21.1
51051,9.4
51083,12.2
51107,60.4
51153,38.7
51175,12.9
51091,16.3
51033,18.5
51073,22.1
51141,11.1
51145,27.7
51171,18.6
51061,35.2
51790,31.1
53003,19.6
53001,12.7
53023,19.2
53045,19.0
53057,25.6
53065,18.0
53063,29.1
53043,19.8
53007,24.3
53031,37.3
53035,30.4
53033,48.2
53049,17.8
53051,15.5
53055,46.2
53059,20.5
53075,48.4
53077,15.1
53009,25.7
53015,15.9
53019,15.7
53041,14.7
53017,19.1
53029,31.5
53053,23.8
53021,16.0
53071,27.6
53073,33.8
54023,13.0
54027,7.4
54009,15.7
54017,9.4
54031,10.9
54049,20.9
54059,7.7
54029,17.4
54051,14.7
54067,12.5
54093,12.0
54095,10.2
54087,11.9
54053,9.9
54091,12.3
54107,19.4
54021,10.9
54063,12.2
54073,10.6
54011,28.5
54037,29.2
54045,6.7
54071,15.9
54033,20.7
54069,29.5
54013,6.7
54065,16.1
54081,16.5
54079,25.7
54001,12.2
54047,5.4
54099,14.0
54035,16.3
54055,17.5
54097,15.6
54101,6.3
54003,20.0
54019,11.2
55051,20.7
55019,9.6
55109,30.8
55083,13.2
55069,15.2
55135,15.3
55005,15.4
55113,22.6
55047,16.3
55099,17.0
55077,11.6
55075,13.4
55079,28.2
55101,21.9
55139,24.5
55041,11.4
55045,20.2
55107,12.7
55115,13.1
55067,13.4
55087,26.3
55123,18.3
55021,20.1
55061,12.8
55009,26.8
55035,30.0
55085,24.3
55095,17.8
55129,21.7
55133,41.6
55127,26.1
55023,13.7
55057,10.8
55025,47.8
55111,20.8
55131,27.7
55017,17.4
55031,20.8
55053,12.9
55049,21.1
55089,49.3
55097,27.4
55105,18.9
55119,12.6
55001,10.8
55007,26.6
55081,15.9
55141,17.6
55003,22.4
55037,15.3
55055,21.3
56005,16.5
56023,22.6
56025,19.8
56009,17.5
56027,22.0
56037,16.6
51065,27.9
51007,12.7
51750,35.4
51840,29.2
51001,18.1
51045,17.9
51063,14.1
51071,17.2
51077,11.0
51135,9.1
51157,33.5
51036,9.8
51047,21.0
51053,9.7
51079,23.2
51085,35.7
51111,9.1
51137,25.6
51595,14.9
51197,15.1
51550,28.1
51660,32.4
51003,53.1
51019,26.1
51029,7.9
51195,11.7
51580,10.5
51740,18.3
51810,33.0
51005,16.0
51640,11.5
51193,13.1
51133,25.0
51155,15.2
51187,19.8
51017,19.8
51590,18.0
51630,39.5
51009,17.5
51670,9.9
51700,23.0
51069,28.3
51680,34.7
51199,45.5
51690,15.9
51125,24.8
51143,11.7
51530,15.5
51610,79.0
51730,12.4
51735,38.4
51600,56.6
51820,20.5
51770,24.2
51800,24.9
51710,24.7
51041,36.7
51059,61.8
53047,18.3
53037,33.0
53005,32.1
53011,28.1
28065,12.7
28071,36.7
28087,20.0
28157,8.2
28123,11.5
28163,9.9
28011,17.9
28113,14.5
28131,11.0
28069,8.2
01037,5.3
01045,17.5
01065,11.7
01055,15.1
01049,10.2
01053,11.4
01075,10.7
01111,11.8
01013,13.3
01097,20.1
01105,7.1
01127,10.8
01029,8.5
01035,8.4
01063,7.2
01005,12.9
01007,9.2
01011,10.8
01015,16.7
01025,11.1
01057,12.7
01095,16.5
01009,11.5
01089,41.8
01001,23.9
01061,10.3
01131,9.3
02060,18.6
02150,16.9
02050,8.9
02270,3.4
02220,28.9
02130,22.4
02170,19.2
02070,12.1
02100,26.3
02110,35.7
02164,11.3
02290,8.0
02020,31.0
02068,21.3
02261,18.8
02105,29.6
02230,34.3
02275,17.5
02195,25.4
04013,31.3
04007,18.3
04023,22.6
04025,26.1
04003,23.8
04015,12.3
04005,31.8
04011,13.1
04017,14.5
05099,14.8
05037,9.5
05039,10.5
05027,21.9
05121,14.0
05141,12.6
05065,12.1
28133,9.2
28001,14.1
28033,19.7
42045,36.0
42111,14.1
29123,6.2
29217,15.3
29147,20.4
29041,10.2
29223,10.6
29201,12.2
29011,14.9
29039,13.5
29073,14.1
29121,14.8
29149,8.7
29186,11.8
29067,7.2
29083,14.1
29109,15.9
29169,21.5
29215,10.0
29027,19.3
29053,15.0
29075,16.3
29133,9.0
29153,12.3
29017,10.2
30071,18.8
31009,11.2
31049,21.6
31113,21.0
31169,17.2
31001,21.0
31011,13.5
31149,20.6
31163,12.4
31093,17.9
31073,18.7
31153,37.7
31015,18.9
31059,19.0
31091,20.7
31159,26.4
31181,16.5
31023,12.8
31005,23.0
12033,25.5
12053,16.7
12057,30.4
12091,30.9
12123,8.8
12129,15.5
13187,28.9
13189,13.7
13201,10.5
13211,22.2
13149,10.0
13219,45.4
13095,17.5
13111,15.5
13151,24.8
13153,24.5
13175,13.5
13183,13.0
13255,14.5
13257,16.0
13271,7.1
13293,12.0
13303,9.6
13225,18.6
13229,12.5
13295,14.3
13231,15.3
13251,10.8
13267,8.4
13135,35.4
13049,8.6
13015,16.5
13097,21.6
13161,7.8
13141,9.2
13037,6.5
13285,19.3
13021,22.6
13197,12.4
13249,10.7
13023,14.7
13109,15.0
13119,11.6
13103,16.2
13171,13.6
13107,9.1
13239,7.6
13159,12.1
13173,11.0
13179,17.9
13205,9.5
13253,13.9
13289,10.2
13233,10.4
13269,6.2
13275,16.6
13279,15.7
13209,12.6
13221,15.1
13247,24.2
13305,10.7
13309,6.1
13009,16.1
36103,33.4
36121,11.7
36075,16.3
36117,20.8
36007,26.4
36029,31.6
36105,19.5
36071,27.5
37087,24.4
37067,32.4
37017,8.5
37031,23.0
37015,8.2
37117,10.4
37143,16.9
37157,11.3
37029,18.5
37071,18.4
37125,34.1
37167,14.4
37199,16.5
18115,13.1
18119,10.2
05083,10.6
05063,14.1
05079,5.5
05053,14.9
05035,13.6
05047,13.0
05045,26.4
05109,11.2
05069,14.5
05089,11.8
05097,13.9
05127,9.6
05129,10.3
05131,20.6
05033,14.8
05007,31.5
05017,9.7
05059,12.7
05071,16.1
05077,4.1
05087,8.6
05049,9.1
05061,13.9
05093,12.6
05117,8.8
05139,16.8
05023,19.0
05025,14.0
05057,13.2
05135,10.6
05143,30.0
05003,11.0
05031,23.8
05073,13.0
05105,14.9
05111,8.7
05133,6.8
05013,10.5
05011,11.0
05075,9.9
05113,10.7
05029,15.2
05101,11.4
05081,7.9
05085,18.4
05091,9.3
05123,9.5
05145,18.8
06047,12.3
06043,19.4
06115,13.2
06013,40.3
06035,9.9
06099,15.7
06097,31.5
06103,13.7
06051,30.7
06069,18.7
37009,18.5
37037,36.2
37101,18.3
37145,11.5
37107,14.1
37133,16.5
37161,16.4
37197,12.5
37023,15.8
38097,26.5
38021,24.8
38101,23.1
38067,16.3
38041,15.8
38017,36.0
38029,12.6
38077,20.0
38001,22.5
38027,16.9
38057,20.1
38073,18.5
38085,12.5
38033,20.9
38095,19.1
38023,24.3
18007,15.2
18121,16.0
18135,10.3
18183,18.3
18013,18.7
18023,11.9
18133,13.4
18161,16.7
18175,12.1
18027,12.0
18029,15.9
18065,13.0
18083,14.7
18093,14.1
18095,16.1
18123,9.8
18125,9.9
18131,10.7
18151,20.0
18171,16.5
18179,16.2
18031,13.8
18035,22.7
18077,18.7
18079,9.8
18103,9.9
18109,15.3
18111,10.0
18141,28.0
18085,21.7
18155,7.1
18163,23.5
18015,15.0
18105,45.1
18045,11.2
18149,11.2
18025,9.5
18055,12.8
18097,28.0
19011,18.8
19061,26.1
19071,20.7
19151,16.7
19173,13.3
19177,12.3
19159,17.5
19003,14.0
19009,16.2
19039,13.6
19051,14.8
19093,16.3
19103,49.4
19135,16.5
19179,15.0
19167,25.4
19025,15.2
19027,17.4
19033,21.9
19073,17.7
19083,20.7
06091,17.2
06067,28.4
06017,33.9
06053,22.1
31067,20.7
31099,22.4
31119,21.7
31137,19.8
31179,34.1
31107,17.8
31121,13.1
31133,14.2
31183,13.4
32015,8.8
32009,13.8
32021,9.7
32017,19.6
32031,28.3
32510,21.9
33013,31.6
33001,28.7
33017,32.0
34025,43.4
34037,32.9
34013,31.9
34015,28.9
34031,26.6
34003,47.5
34041,29.2
34005,35.6
35029,12.8
35055,27.7
35007,22.3
35021,17.7
35037,12.2
29103,14.1
29139,9.7
29207,13.2
29007,11.4
29077,28.2
29185,11.1
29197,9.6
29029,21.7
29099,16.8
29143,10.4
29173,13.5
30017,17.5
30075,21.4
30085,10.2
30051,22.8
30083,16.7
49017,23.9
19117,12.5
19119,19.8
49015,13.7
51093,26.9
51620,21.8
51678,51.2
51089,11.8
51101,15.4
51109,18.5
51147,20.5
51165,22.9
51181,15.0
51043,35.3
51117,12.8
51015,19.6
51075,40.2
51113,22.0
51161,33.6
51025,9.2
51131,20.0
51163,22.1
51720,24.0
53039,21.1
53027,14.7
53069,13.5
53025,15.8
53061,29.8
54089,11.3
54025,17.4
54057,13.4
54041,14.4
54075,13.1
54083,17.3
54105,10.5
54015,7.5
54061,37.7
54103,8.9
54039,25.9
54077,11.3
54085,8.1
54043,7.6
54007,8.8
54005,7.3
54109,6.8
55033,25.7
55043,18.3
55117,22.2
13011,11.8
13031,27.3
13059,39.2
13061,6.2
13101,4.8
13127,27.4
13089,39.7
13143,10.9
13157,17.9
13163,7.0
13169,16.3
13181,10.4
13213,8.3
13215,24.0
13235,9.9
13241,28.2
13259,5.0
13281,24.5
13283,13.6
13287,5.6
13003,5.1
13001,13.6
13025,4.4
13017,10.6
13047,19.3
13055,7.6
13073,37.1
13115,17.8
13117,47.5
13147,12.6
13185,22.5
13199,9.3
13237,18.5
13261,18.5
06073,35.9
06107,12.3
06113,38.6
06023,26.0
06057,34.7
06003,26.8
06039,13.7
13043,17.2
13301,10.4
13007,8.2
13035,7.4
13045,17.9
13099,12.6
13081,14.4
13077,27.1
13067,44.2
13083,14.3
13317,17.6
13027,8.2
13129,14.5
13105,11.7
13113,44.4
13165,11.3
13217,17.5
13133,28.8
13071,11.7
13085,28.2
13063,15.0
13139,22.4
15003,31.7
15009,23.9
15005,53.3
16071,14.4
16045,17.4
16085,33.7
16003,19.2
38081,18.2
39105,8.9
39021,14.5
39057,40.9
39087,13.8
39115,9.9
39175,12.7
39043,21.0
39091,14.5
39153,30.8
39149,14.4
39171,12.5
39029,13.1
39051,15.0
39053,12.8
39099,21.9
39145,14.5
39117,12.2
39135,10.9
39003,16.5
39033,12.0
39059,11.6
39107,15.6
39023,18.1
39093,22.1
39113,26.2
39165,39.9
39007,13.0
40071,21.0
40035,13.0
40017,25.2
40077,12.2
19189,21.0
19147,17.2
19165,15.4
19007,17.2
19087,17.9
19095,20.8
19099,16.0
19145,16.1
19191,25.2
19157,25.5
19155,18.7
06037,30.2
06045,21.0
06087,36.6
06105,23.3
06065,21.2
06071,18.0
06085,49.5
06041,53.5
06061,37.5
06093,24.4
06089,19.8
06095,22.9
06015,13.5
06021,13.4
06007,25.7
06063,24.6
06079,31.6
06029,14.7
06111,32.3
06009,21.2
06081,44.2
06109,18.2
06005,20.0
08095,19.4
08031,43.0
08061,20.6
08009,14.5
08047,22.6
08063,14.2
08051,51.2
08059,42.0
08091,53.0
08103,19.1
08123,24.3
08021,21.1
08023,18.8
08035,59.4
08037,45.0
08067,42.3
08081,12.8
08105,18.6
08011,5.4
08025,8.6
08111,22.2
08057,14.8
08075,13.6
08083,27.4
08119,30.7
08013,59.0
08071,16.9
08073,10.4
08107,44.4
08003,21.5
08019,41.2
08043,13.2
30101,13.2
30019,22.2
30045,29.2
40007,16.4
40139,16.9
40127,11.1
40069,16.6
40063,9.2
40031,20.8
40001,11.6
40137,19.1
40019,16.9
40055,8.7
40091,12.6
40099,16.9
40115,13.4
40145,21.2
40015,14.3
19017,27.5
19127,19.1
19043,14.4
19015,20.5
19021,18.0
19089,9.6
19063,13.3
19077,16.3
19081,18.5
19121,19.8
19125,23.1
19197,17.0
19029,22.1
19047,11.8
19065,16.2
19085,17.9
19129,24.9
19133,13.1
19143,14.1
19187,17.9
19169,49.9
19013,26.1
19075,18.2
19105,13.9
19131,14.7
19137,16.9
19161,17.2
19123,21.1
19019,15.3
19045,18.2
19053,17.9
19101,33.9
19005,15.7
19113,32.3
19049,44.5
19141,18.9
20187,19.2
20119,20.3
20125,17.1
20151,27.7
20153,24.0
20003,17.7
20053,17.9
20061,17.6
20057,15.8
20167,21.2
20117,14.0
20001,14.6
20023,18.1
20035,16.6
20049,15.6
20059,19.5
20083,22.7
55078,15.0
55011,15.6
55063,29.9
55073,21.7
55121,16.3
55027,13.2
55125,24.8
30021,15.3
30023,16.4
30055,12.4
30087,18.8
30007,24.7
42023,14.1
42017,37.8
42077,29.1
42031,17.8
42059,15.8
42079,21.5
42037,21.5
42065,13.5
42099,15.3
42113,13.6
44003,31.6
44009,43.3
45071,18.4
45027,12.5
45085,16.8
45011,9.9
45031,15.9
45091,29.0
45021,13.8
45053,13.4
45061,7.2
45001,11.3
46085,17.2
46039,20.1
46009,14.9
46047,22.6
46071,12.8
46069,19.4
46067,23.6
46017,6.9
46041,8.1
46063,27.3
46109,14.6
46083,41.0
46081,28.8
46005,19.6
46035,28.2
46073,16.1
55039,19.2
55071,18.2
55013,16.1
55029,30.2
55091,15.8
55103,14.5
55137,13.6
55065,14.5
55093,24.3
55015,26.3
55059,24.5
56019,24.9
56021,26.3
56039,47.5
51570,20.3
51021,13.3
51023,25.3
51520,20.8
51830,51.3
51035,9.2
51191,23.8
51139,10.9
51510,62.1
51650,22.6
51013,72.4
51027,7.0
51179,40.1
51760,35.1
51057,14.5
51185,11.6
51685,23.6
51183,5.7
51683,29.1
51775,32.2
51037,10.8
51081,6.9
53067,34.0
53013,20.9
16069,20.9
16053,11.8
16055,24.8
16061,17.6
16067,10.7
16083,18.1
16073,7.9
16013,45.0
16015,24.7
16021,15.1
16023,16.3
16029,20.7
16047,10.2
16001,38.3
16005,26.9
16007,20.5
16011,17.5
16019,30.3
16025,23.5
16035,13.6
16051,23.3
16059,26.0
16075,16.7
16017,21.8
16037,28.5
16039,16.4
16065,36.6
16079,14.6
16081,37.7
16087,14.9
17067,18.0
17063,19.3
17091,16.5
17043,48.3
17003,7.2
17129,20.1
17099,15.5
17031,34.9
17115,23.5
17137,20.0
17191,10.4
17203,27.0
17055,12.9
17109,34.7
17111,32.4
08101,21.2
08085,25.4
08087,12.7
08093,31.2
08109,24.1
08077,25.0
08099,15.9
08053,36.6
08041,36.3
08121,16.8
08049,32.1
08005,40.2
08089,14.9
08014,52.2
10003,34.1
17163,25.8
17139,15.0
17145,11.5
17151,11.2
17173,14.9
17019,42.9
17013,11.4
17053,16.0
17085,22.0
17093,31.9
17101,6.7
17121,12.4
17125,10.5
17075,14.9
17025,10.9
17059,11.6
17133,27.1
17143,30.5
40101,17.7
40013,20.7
41029,25.2
41023,19.3
41005,33.0
41057,19.9
41033,18.4
41059,14.8
41009,16.7
41065,20.7
41039,27.6
41067,41.5
41007,24.2
48407,13.1
48459,14.0
48473,18.3
48493,15.1
48219,13.5
48329,25.8
48299,31.7
48147,13.9
48041,40.1
48165,9.5
48179,13.6
48237,9.1
48035,15.6
48029,27.0
48023,21.4
48121,41.7
48167,28.6
48393,33.0
48463,14.6
48037,17.9
48263,22.5
48425,27.6
48199,13.8
48289,17.4
48351,5.8
48389,10.2
48453,45.3
48087,18.6
48143,25.5
09009,33.6
10005,22.6
10001,21.7
11001,54.4
09005,32.2
09003,36.2
09011,30.9
09013,35.8
09001,46.8
12031,26.7
12007,9.1
12019,23.2
12067,10.9
12089,25.4
12103,29.9
12111,19.7
12051,8.8
12061,28.2
12099,34.8
12109,43.4
12086,26.6
12035,25.3
12037,13.4
12047,8.7
12077,12.9
12119,29.4
12039,14.5
12059,9.9
12071,26.8
12083,18.8
12021,36.4
12093,9.3
12101,21.5
12055,16.8
12121,11.1
12027,8.5
12013,5.7
12023,12.7
12029,7.0
12107,11.6
12125,8.0
12081,29.1
12075,11.1
12003,9.8
12127,21.8
12073,44.3
12079,7.7
46055,17.5
46093,20.4
46013,24.8
46087,23.8
46101,22.4
46121,14.2
46097,21.7
47165,25.3
47169,10.2
47027,11.3
47157,29.3
47077,12.3
48213,16.3
48345,16.1
48083,14.0
48325,18.7
48277,16.3
48267,19.2
47037,36.5
47089,14.2
47153,12.1
47017,14.7
47135,14.9
47121,6.6
47075,10.1
47125,23.2
47061,8.9
47029,8.8
47041,12.2
47101,12.3
47131,13.9
47167,14.9
47045,20.9
47065,29.4
47139,10.7
47185,10.4
47163,22.2
36095,18.5
36035,14.5
36083,28.0
36033,15.6
36081,29.9
36115,16.8
36061,59.5
36011,18.2
36087,40.4
36063,22.5
36031,20.8
36059,42.5
36097,15.9
36017,15.1
36045,19.1
17201,21.8
17147,25.1
17153,7.9
17169,15.6
17175,17.9
17045,17.9
17005,18.0
17007,18.7
17011,16.6
17015,14.7
17029,24.1
17033,16.4
17083,16.8
17155,13.4
17039,15.9
17051,13.6
17103,15.9
17107,14.9
17117,16.5
17159,20.8
17189,22.0
17135,10.1
17001,19.7
17027,16.4
17047,10.0
17081,16.0
17183,12.8
17199,22.8
17023,18.1
17049,20.2
17057,12.5
17065,13.3
17073,19.2
17087,13.3
17097,43.7
17105,15.8
17171,10.7
17017,13.4
17187,18.1
18069,18.0
18091,16.1
18181,13.6
18073,14.5
18101,10.0
18145,13.9
18137,16.2
18153,10.7
18159,16.5
18167,20.9
18173,28.1
18033,17.6
18005,30.8
18139,14.6
01099,9.9
01079,12.0
01081,33.5
01093,10.9
01107,8.9
01119,16.2
01073,30.8
01023,11.8
01059,10.0
01091,14.7
01113,14.8
01019,12.8
01039,14.2
01041,9.6
01047,12.7
01077,23.4
01085,13.1
01087,16.3
01083,22.5
18001,16.6
18049,12.4
18089,19.2
18113,12.7
18041,10.5
18063,32.0
18037,17.6
18053,14.9
18059,27.4
18067,19.9
48477,22.9
48429,14.7
48003,12.7
48177,14.6
48305,17.9
48505,7.2
48221,27.3
48269,21.4
48073,14.9
48119,16.0
48253,6.9
48249,8.8
48111,10.6
48157,44.2
48235,15.9
48489,7.4
48115,9.0
48051,12.9
48355,20.2
48379,10.6
48385,21.1
48431,29.7
48065,22.4
48161,10.8
48197,19.2
48045,17.9
48291,9.3
48301,0.0
48395,17.2
48401,11.2
48455,9.7
48019,23.3
48075,17.7
48091,33.6
48225,11.7
48349,15.4
48415,12.3
48433,17.8
48021,15.2
48025,7.5
48103,11.9
50021,26.6
50017,28.3
50027,31.1
49049,41.8
49013,15.9
49047,16.6
49011,39.9
01051,20.4
01117,42.0
01133,11.2
01043,15.1
01071,11.8
01121,11.7
01129,7.4
01027,6.3
01103,20.8
01021,12.8
01033,16.8
27141,23.3
27159,12.7
27009,18.9
27019,45.9
27047,13.9
27061,20.7
27085,18.7
27121,20.0
27123,39.4
27149,24.7
27151,14.3
27169,27.9
27033,16.0
27139,37.6
27039,22.7
27157,18.8
27117,16.9
27035,23.0
27107,13.5
27171,26.3
27103,31.6
27051,15.6
27069,20.8
27087,11.3
27127,14.2
27173,15.9
27007,26.9
27013,28.0
27073,16.8
27077,16.6
27161,20.0
27003,26.0
27145,23.7
27081,16.2
27083,26.3
27095,14.9
27129,14.6
27017,20.7
27031,38.9
28103,8.5
28137,15.4
28107,14.4
28161,14.1
28029,12.0
28049,25.0
28145,13.2
28139,9.7
28035,25.7
